"","NLM__n1","NLM__n2","NLM__n3","NLM__n4","NLM__n5","NLM__n6"
"592",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"593",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"594",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"595",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"596",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"597",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"598",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"599",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"600",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"601",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"602",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"603",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"604",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"605",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"606",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"607",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"608",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"609",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"610",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"611",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"612",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"613",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"614",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"615",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"616",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"617",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"618",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"619",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"620",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"621",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"622",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"623",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"624",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"625",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"626",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"627",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"628",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"629",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"630",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"631",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"632",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"633",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"634",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"635",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"636",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"637",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"638",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"639",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"640",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"641",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"642",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"643",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"644",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"645",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"646",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"647",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"648",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"649",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"650",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"651",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"652",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"653",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"654",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"655",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"656",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"657",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"658",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"659",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"660",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"661",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"662",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"663",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"664",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"665",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"666",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"667",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"668",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"669",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"670",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"671",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"672",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"673",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"674",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"675",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"676",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"677",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"678",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"679",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"680",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"681",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"682",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"683",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"684",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"685",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"686",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"687",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"688",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"689",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"690",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"691",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"692",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"693",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"694",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"695",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"696",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"697",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"698",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"699",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"700",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"701",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"702",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"703",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"704",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"705",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"706",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"707",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"708",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"709",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"710",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"711",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"712",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"713",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"714",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"715",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"716",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"717",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"718",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"719",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"720",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"721",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"722",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"723",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"724",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"725",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"726",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"727",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"728",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"729",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"730",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"731",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"732",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"733",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"734",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"735",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"736",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"737",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"738",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"739",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"740",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"741",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"742",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"743",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"744",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"745",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"746",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"747",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"748",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"749",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"750",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"751",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"752",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"753",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"754",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"755",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"756",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"757",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"758",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"759",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"760",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"761",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"762",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"763",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"764",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"765",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"766",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"767",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"768",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"769",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"770",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"771",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"772",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"773",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"774",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"775",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"776",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"777",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"778",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"779",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"780",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"781",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"782",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"783",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"784",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"785",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"786",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"787",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"788",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"789",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"790",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"791",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"792",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"793",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"794",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"795",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"796",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"797",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"798",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"799",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"800",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"801",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"802",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"803",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"804",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"805",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"806",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"807",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"808",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"809",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"810",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"811",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"812",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"813",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"814",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"815",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"816",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"817",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"818",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"819",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"820",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"821",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"822",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"823",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"824",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"825",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"826",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"827",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"828",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"829",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"830",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"831",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"832",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"833",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"834",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"835",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"836",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"837",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"838",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"839",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"840",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"841",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"842",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"843",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"844",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"845",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"846",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"847",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"848",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"849",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"850",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"851",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"852",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"853",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"854",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"855",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"856",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"857",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"858",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"859",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"860",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"861",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"862",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"863",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"864",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"865",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"866",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"867",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"868",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"869",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"870",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"871",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"872",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"873",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"874",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"875",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"876",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"877",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"878",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"879",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"880",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"881",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"882",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"883",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"884",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"885",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"886",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"887",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"888",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"889",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"890",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"891",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"892",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"893",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"894",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"895",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"896",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"897",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"898",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"899",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"900",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"901",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"902",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"903",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"904",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"905",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"906",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"907",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"908",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"909",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"910",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"911",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"912",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"913",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"914",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"915",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"916",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"917",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"918",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"919",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"920",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"921",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"922",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"923",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"924",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"925",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"926",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"927",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"928",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"929",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"930",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"931",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"932",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"933",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"934",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"935",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"936",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"937",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"938",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"939",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"940",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"941",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"942",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"943",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"944",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"945",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"946",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"947",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"948",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"949",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"950",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"951",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"952",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"953",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"954",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"955",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"956",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"957",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"958",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"959",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"960",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"961",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"962",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"963",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"964",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"965",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"966",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"967",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"968",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"969",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"970",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"971",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"972",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"973",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"974",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"975",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"976",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"977",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
"978",3,344.366821289062,0.0213152077049017,0,38294.87890625,26425.203125
